2, 0.00969017, 1000, 1
20, 0.0709817, 1000, 10
270, 0.20421645, 528, 20
240, 0.4004214, 540, 30
270, 0.4206729, 992, 40
210, 0.6039169, 537, 50
245, 0.68408, 621, 60
260, 0.7228096, 603, 70
2050, 0.77565306, 696, 80
2080, 0.81831096, 796, 90
2080, 0.82189304, 795, 100
2155, 0.84290963, 894, 110
2185, 0.8629624, 993, 120
2170, 0.8671128, 992, 130
2215, 0.89159143, 1090, 140
2200, 0.9209208, 1190, 150
