2, 0.00969017, 1000, 1
20, 0.0709817, 1000, 10
280, 0.1390834, 1000, 20
210, 0.3663619, 578, 30
240, 0.3863606, 555, 40
240, 0.4089225, 532, 50
200, 0.66035524, 646, 60
230, 0.6779904, 623, 70
260, 0.71117248, 646, 80
2080, 0.80305656, 799, 90
2080, 0.8093772, 796, 100
2080, 0.80922488, 831, 110
2170, 0.8477432, 997, 120
2140, 0.8543128, 1906, 130
2080, 0.8463672, 995, 140
2200, 0.90488432, 1194, 150
